Id,glat,glon,vmax_gust,vmax_sust,gust_dur,sust_dur
519,20.367,110.39,77.79476739,52.21125328,1305,915
520,20.367,110.4,78.47189617,52.66570213,1290,915
521,20.367,110.41,79.351776,53.2562255,1290,915
522,20.367,110.42,79.52670463,53.37362727,1290,900
523,20.367,110.43,79.46326989,53.33105362,1290,900
524,20.367,110.44,79.18792163,53.14625613,1290,915
525,20.367,110.45,79.11362165,53.09639037,1305,915
526,20.367,110.46,80.04578201,53.72200135,1305,915
527,20.367,110.58,81.85060127,54.93328944,1305,900
528,20.367,110.59,81.97080445,55.01396272,1305,900
529,20.377,109.88,68.19489104,45.76838325,1245,840
530,20.377,109.89,68.52823387,45.99210327,1245,825
531,20.377,109.9,68.78336467,46.16333199,1245,825
532,20.377,109.91,68.93907367,46.26783468,1245,810
533,20.377,109.92,68.98081943,46.29585197,1245,825
534,20.377,109.93,69.45713509,46.6155269,1215,825
535,20.377,109.94,69.28683341,46.50123048,1185,810
536,20.377,109.95,69.01177572,46.316628,1200,810
537,20.377,109.96,68.84990708,46.20799133,1185,810
538,20.377,109.97,69.49026306,46.63776044,1185,795
539,20.377,109.99,70.02330527,46.99550689,1185,825
540,20.377,110,70.38639557,47.23919166,1185,810
541,20.377,110.01,70.11041671,47.05397094,1185,795
542,20.377,110.02,69.6740711,46.76112154,1200,795
543,20.377,110.03,70.22585146,47.13144393,1185,795
544,20.377,110.04,70.64418811,47.41220679,1200,810
545,20.377,110.05,70.6860783,47.44032101,1200,825
546,20.377,110.06,70.80147537,47.51776871,1200,810
547,20.377,110.07,70.39590799,47.24557583,1185,810
548,20.377,110.08,70.89067121,47.57763168,1170,825
549,20.377,110.09,71.17079382,47.76563343,1200,825
550,20.377,110.1,71.00952152,47.65739699,1200,825
551,20.377,110.11,71.90496918,48.25836858,1200,810
552,20.377,110.12,72.22142623,48.47075586,1215,825
553,20.377,110.13,71.92086277,48.26903541,1215,825
554,20.377,110.14,71.51505753,47.9966829,1215,825
555,20.377,110.15,71.18977247,47.77837078,1215,840
556,20.377,110.16,71.86139501,48.22912417,1230,840
557,20.377,110.17,72.73882487,48.81800327,1230,840
558,20.377,110.18,73.7640132,49.50604913,1230,825
559,20.377,110.19,73.68664819,49.4541263,1230,840
560,20.377,110.2,72.97416035,48.97594654,1230,855
561,20.377,110.21,72.11529815,48.39952896,1230,855
562,20.377,110.22,73.21162868,49.13532126,1245,855
563,20.377,110.23,74.13353303,49.75404901,1245,855
564,20.377,110.24,75.29616125,50.53433641,1245,855
565,20.377,110.25,75.44258599,50.63260804,1245,855
566,20.377,110.26,75.08484365,50.39251251,1245,870
567,20.377,110.27,74.1788336,49.78445208,1260,855
568,20.377,110.28,74.66709381,50.1121435,1290,870
569,20.377,110.29,75.57853034,50.72384587,1290,870
570,20.377,110.3,76.78017723,51.53032029,1290,885
571,20.377,110.31,77.06914776,51.72426024,1275,885
572,20.377,110.32,76.9771846,51.66254,1275,885
573,20.377,110.33,76.48298731,51.33086396,1275,885
574,20.377,110.34,76.25435517,51.17741958,1290,900
575,20.377,110.35,77.08547067,51.73521521,1290,900
576,20.377,110.36,78.20700906,52.48792554,1290,915
577,20.377,110.37,78.53772671,52.7098837,1290,915
578,20.377,110.38,78.59697837,52.74964991,1290,915
579,20.377,110.39,78.38930125,52.61026929,1290,915
580,20.377,110.4,77.94504537,52.31211099,1305,915
581,20.377,110.41,78.43755369,52.64265348,1290,915
582,20.377,110.42,79.42682958,53.30659704,1290,915
583,20.377,110.43,79.75616044,53.52762446,1290,900
584,20.377,110.44,79.91594054,53.63485942,1290,900
585,20.377,110.45,79.92807175,53.64300117,1290,915
586,20.377,110.46,79.82790048,53.57577214,1305,915
587,20.387,109.88,68.19192174,45.76639043,1245,840
588,20.387,109.89,67.97914028,45.62358408,1245,825
589,20.387,109.9,68.40146858,45.90702589,1245,810
590,20.387,109.91,68.85516528,46.21152032,1230,795
591,20.387,109.92,69.17266739,46.42460898,1215,825
592,20.387,109.93,69.33512009,46.53363764,1200,810
593,20.387,109.94,69.33532368,46.53377428,1200,810
594,20.387,109.95,69.7215678,46.79299852,1185,810
595,20.387,109.96,69.45244639,46.61238013,1185,810
596,20.387,110,70.26095811,47.15500544,1170,825
597,20.387,110.01,70.18844877,47.10634146,1185,795
598,20.387,110.02,70.33853723,47.20707197,1185,795
599,20.387,110.03,69.86736369,46.89084811,1200,795
600,20.387,110.04,70.43099884,47.26912674,1185,795
601,20.387,110.05,70.84232853,47.54518693,1200,810
602,20.387,110.06,70.95236244,47.61903519,1200,810
603,20.387,110.07,70.88046339,47.5707808,1200,810
604,20.387,110.08,70.48452461,47.30505007,1185,810
605,20.387,110.09,71.16188401,47.7596537,1200,825
606,20.387,110.1,71.29432947,47.84854327,1200,825
607,20.387,110.11,71.29006629,47.84568207,1200,825
608,20.387,110.12,72.35238474,48.55864747,1200,825
609,20.387,110.13,72.43069942,48.61120766,1215,825
610,20.387,110.14,71.87278724,48.23676996,1215,825
611,20.387,110.15,71.33193012,47.8737786,1215,840
612,20.387,110.16,71.6968387,48.11868369,1230,840
613,20.387,110.17,72.42254295,48.60573352,1230,840
614,20.387,110.18,73.76242349,49.50498221,1230,840
615,20.387,110.19,74.07624128,49.71559818,1230,855
616,20.387,110.2,73.88257445,49.58562044,1245,855
617,20.387,110.21,73.10246604,49.06205775,1230,855
618,20.387,110.22,72.60328626,48.72703776,1245,870
619,20.387,110.23,73.64505517,49.42621152,1260,870
620,20.387,110.24,74.5041465,50.00278289,1260,855
621,20.387,110.25,75.62001564,50.75168835,1275,855
622,20.387,110.26,75.75626086,50.8431281,1275,870
623,20.387,110.27,75.45450026,50.6406042,1275,870
624,20.387,110.28,74.69343668,50.12982328,1275,885
625,20.387,110.29,74.92190481,50.28315759,1290,900
626,20.387,110.3,75.80188697,50.87374964,1290,900
627,20.387,110.31,77.0184228,51.69021665,1290,915
628,20.387,110.32,77.36735117,51.92439676,1275,915
629,20.387,110.33,77.41031216,51.95322964,1275,915
630,20.387,110.34,77.13944565,51.77144003,1275,900
631,20.387,110.35,76.57672825,51.39377735,1290,900
632,20.387,110.36,77.11210232,51.75308881,1290,900
