Id,glat,glon,lat1,lon1,lat2,lon2,vmax_gust,vmax_sust,gust_dur,sust_dur
328,20.337,110.13,20.332,110.125,20.342,110.135,54.29130114,36.43711486,915,405
329,20.337,110.14,20.332,110.135,20.342,110.145,54.84746924,36.81038204,915,435
330,20.337,110.15,20.332,110.145,20.342,110.155,55.29714472,37.11217766,930,435
331,20.337,110.16,20.332,110.155,20.342,110.165,55.35648833,37.15200559,930,435
332,20.337,110.17,20.332,110.165,20.342,110.175,55.5090444,37.25439222,915,450
333,20.337,110.18,20.332,110.175,20.342,110.185,55.10817351,36.98535135,915,465
334,20.337,110.19,20.332,110.185,20.342,110.195,54.86864336,36.82459286,930,450
335,20.337,110.2,20.332,110.195,20.342,110.205,55.38308531,37.16985591,930,465
336,20.337,110.21,20.332,110.205,20.342,110.215,55.48876353,37.24078089,930,495
337,20.337,110.22,20.332,110.215,20.342,110.225,55.56351804,37.29095171,930,510
338,20.337,110.23,20.332,110.225,20.342,110.235,55.16308689,37.02220597,915,510
339,20.337,110.24,20.332,110.235,20.342,110.245,55.43354947,37.20372448,930,510
340,20.337,110.25,20.332,110.245,20.342,110.255,55.45983026,37.22136259,930,510
341,20.337,110.26,20.332,110.255,20.342,110.265,55.39014204,37.17459197,930,510
342,20.337,110.27,20.332,110.265,20.342,110.275,55.41429625,37.19080285,930,495
343,20.337,110.28,20.332,110.275,20.342,110.285,55.39211366,37.17591521,915,495
344,20.337,110.29,20.332,110.285,20.342,110.295,55.31346845,37.12313319,930,510
345,20.337,110.3,20.332,110.295,20.342,110.305,55.40216964,37.18266419,930,510
346,20.337,110.31,20.332,110.305,20.342,110.315,55.29838265,37.11300849,930,510
347,20.337,110.32,20.332,110.315,20.342,110.325,55.40855128,37.18694717,915,510
348,20.337,110.33,20.332,110.325,20.342,110.335,55.3254261,37.13115846,915,495
349,20.337,110.34,20.332,110.335,20.342,110.345,55.45891193,37.22074626,930,495
350,20.337,110.35,20.332,110.345,20.342,110.355,55.31562723,37.12458203,930,495
351,20.337,110.36,20.332,110.355,20.342,110.365,55.54954761,37.28157558,930,495
352,20.337,110.37,20.332,110.365,20.342,110.375,55.46335492,37.22372813,915,510
353,20.337,110.38,20.332,110.375,20.342,110.385,55.56756505,37.29366782,915,495
354,20.337,110.39,20.332,110.385,20.342,110.395,55.6909528,37.37647839,930,495
355,20.337,110.4,20.332,110.395,20.342,110.405,55.50177407,37.2495128,930,495
356,20.337,110.41,20.332,110.405,20.342,110.415,55.68508584,37.37254083,930,495
357,20.337,110.42,20.332,110.415,20.342,110.425,55.8372867,37.47468906,915,480
358,20.337,110.43,20.332,110.425,20.342,110.435,55.75124415,37.41694238,915,480
359,20.337,110.44,20.332,110.435,20.342,110.445,55.65527276,37.35253205,915,480
360,20.347,109.92,20.342,109.915,20.352,109.925,53.99741334,36.23987473,825,390
361,20.347,109.93,20.342,109.925,20.352,109.935,54.31015483,36.44976834,825,390
362,20.347,109.94,20.342,109.935,20.352,109.945,54.3038464,36.4455345,840,390
363,20.347,109.95,20.342,109.945,20.352,109.955,54.73481955,36.73477822,840,405
364,20.347,109.96,20.342,109.955,20.352,109.965,54.38694906,36.50130809,840,405
365,20.347,109.97,20.342,109.965,20.352,109.975,53.96729283,36.21965962,840,405
366,20.347,109.98,20.342,109.975,20.352,109.985,53.53431433,35.92907002,840,405
367,20.347,109.99,20.342,109.985,20.352,109.995,53.33703243,35.79666606,840,405
368,20.347,110,20.342,109.995,20.352,110.005,54.24905473,36.40876156,855,390
369,20.347,110.01,20.342,110.005,20.352,110.015,54.73368855,36.73401916,840,375
370,20.347,110.02,20.342,110.015,20.352,110.025,54.8444975,36.80838759,840,390
371,20.347,110.03,20.342,110.025,20.352,110.035,55.22987876,37.06703272,840,390
372,20.347,110.04,20.342,110.035,20.352,110.045,54.89651496,36.84329863,840,390
373,20.347,110.05,20.342,110.045,20.352,110.055,54.4587166,36.54947423,870,405
374,20.347,110.06,20.342,110.055,20.352,110.065,53.9893822,36.2344847,870,405
375,20.347,110.07,20.342,110.065,20.352,110.075,54.23961549,36.4024265,885,405
376,20.347,110.08,20.342,110.075,20.352,110.085,54.94221501,36.87396981,885,405
377,20.347,110.09,20.342,110.085,20.352,110.095,55.22332703,37.06263559,915,405
378,20.347,110.1,20.342,110.095,20.352,110.105,55.15749133,37.01845056,930,405
379,20.347,110.11,20.342,110.105,20.352,110.115,55.32464978,37.13063744,915,405
380,20.347,110.12,20.342,110.115,20.352,110.125,54.89475352,36.84211646,915,405
381,20.347,110.13,20.342,110.125,20.352,110.135,54.40187316,36.51132427,915,405
382,20.347,110.14,20.342,110.135,20.352,110.145,54.99189255,36.90731043,915,435
383,20.347,110.15,20.342,110.145,20.352,110.155,55.41652692,37.19229995,930,435
384,20.347,110.16,20.342,110.155,20.352,110.165,55.45609784,37.21885761,930,450
385,20.347,110.17,20.342,110.165,20.352,110.175,55.56994172,37.2952629,930,465
386,20.347,110.18,20.342,110.175,20.352,110.185,55.15864528,37.01922502,915,465
387,20.347,110.19,20.342,110.185,20.352,110.195,55.05758394,36.95139862,915,495
388,20.347,110.2,20.342,110.195,20.352,110.205,55.50390127,37.25094045,930,495
389,20.347,110.21,20.342,110.205,20.352,110.215,55.55674616,37.28640682,930,495
390,20.347,110.22,20.342,110.215,20.352,110.225,55.57550579,37.29899718,930,510
391,20.347,110.23,20.342,110.225,20.352,110.235,55.2048626,37.05024335,915,510
392,20.347,110.24,20.342,110.235,20.352,110.245,55.52929309,37.26798194,915,510
393,20.347,110.25,20.342,110.245,20.352,110.255,55.48185483,37.23614418,930,510
394,20.347,110.26,20.342,110.255,20.352,110.265,55.34845383,37.14661331,930,510
395,20.347,110.27,20.342,110.265,20.352,110.275,55.48527605,37.2384403,930,495
396,20.347,110.28,20.342,110.275,20.352,110.285,55.37448519,37.16408402,915,495
397,20.347,110.29,20.342,110.285,20.352,110.295,55.41513831,37.19136799,930,510
398,20.347,110.3,20.342,110.295,20.352,110.305,55.38799887,37.17315361,930,510
399,20.347,110.31,20.342,110.305,20.352,110.315,55.4065437,37.1855998,930,510
400,20.347,110.32,20.342,110.315,20.352,110.325,55.38405202,37.17050471,915,510
401,20.347,110.33,20.342,110.325,20.352,110.335,55.44369911,37.21053632,915,495
402,20.347,110.34,20.342,110.335,20.352,110.345,55.42805288,37.20003549,930,495
403,20.347,110.35,20.342,110.345,20.352,110.355,55.48904256,37.24096816,930,495
404,20.347,110.36,20.342,110.355,20.352,110.365,55.5463229,37.27941134,930,495
405,20.347,110.37,20.342,110.365,20.352,110.375,55.44226885,37.20957641,915,495
406,20.347,110.38,20.342,110.375,20.352,110.385,55.67154985,37.36345627,915,495
407,20.347,110.39,20.342,110.385,20.352,110.395,55.62231665,37.33041386,915,495
408,20.347,110.4,20.342,110.395,20.352,110.405,55.59379978,37.31127502,930,495
409,20.347,110.41,20.342,110.405,20.352,110.415,55.79140074,37.44389311,930,495
410,20.347,110.42,20.342,110.415,20.352,110.425,55.75833504,37.42170137,915,495
411,20.347,110.43,20.342,110.425,20.352,110.435,55.59413218,37.31149811,915,480
412,20.347,110.44,20.342,110.435,20.352,110.445,55.77502707,37.43290407,915,480
413,20.347,110.57,20.342,110.565,20.352,110.575,52.54468076,35.26488641,915,465
414,20.357,109.91,20.352,109.905,20.362,109.915,53.20626688,35.70890395,840,405
415,20.357,109.92,20.352,109.915,20.362,109.925,54.02298477,36.25703676,840,405
416,20.357,109.93,20.352,109.925,20.362,109.935,54.4384964,36.53590362,825,390
417,20.357,109.94,20.352,109.935,20.362,109.945,54.50788693,36.58247445,825,390
418,20.357,109.95,20.352,109.945,20.362,109.955,54.94590677,36.8764475,840,405
419,20.357,109.96,20.352,109.955,20.362,109.965,54.61836028,36.65661764,855,420
420,20.357,109.97,20.352,109.965,20.362,109.975,54.19908677,36.37522602,855,405
421,20.357,109.98,20.352,109.975,20.362,109.985,53.75436011,36.07675175,840,405
422,20.357,109.99,20.352,109.985,20.362,109.995,53.32358609,35.78764167,840,405
423,20.357,110,20.352,109.995,20.362,110.005,54.30112808,36.44371012,855,405
424,20.357,110.01,20.352,110.005,20.362,110.015,54.8441937,36.80818369,870,390
425,20.357,110.02,20.352,110.015,20.362,110.025,54.99948952,36.91240908,855,390
426,20.357,110.03,20.352,110.025,20.362,110.035,55.38008521,37.16784242,855,390
427,20.357,110.04,20.352,110.035,20.362,110.045,55.05914486,36.95244622,870,390
428,20.357,110.05,20.352,110.045,20.362,110.055,54.62173268,36.658881,870,390
429,20.357,110.06,20.352,110.055,20.362,110.065,54.14494099,36.33888657,900,405
430,20.357,110.07,20.352,110.065,20.362,110.075,54.35305508,36.47856046,915,420
431,20.357,110.08,20.352,110.075,20.362,110.085,55.06205949,36.95440234,915,420
432,20.357,110.09,20.352,110.085,20.362,110.095,55.34768936,37.14610024,915,420
433,20.357,110.1,20.352,110.095,20.362,110.105,55.28402691,37.10337377,915,435
434,20.357,110.11,20.352,110.105,20.362,110.115,55.42183832,37.19586464,915,405
435,20.357,110.12,20.352,110.115,20.362,110.125,54.98812103,36.90477921,915,405
436,20.357,110.13,20.352,110.125,20.362,110.135,54.49010736,36.57054185,915,420
437,20.357,110.14,20.352,110.135,20.362,110.145,55.15237297,37.01501542,915,435
438,20.357,110.15,20.352,110.145,20.362,110.155,55.53551181,37.27215558,915,465
439,20.357,110.16,20.352,110.155,20.362,110.165,55.54312155,37.27726278,930,465
440,20.357,110.17,20.352,110.165,20.362,110.175,55.61108424,37.32287533,930,480
441,20.357,110.18,20.352,110.175,20.362,110.185,55.18569589,37.03737979,915,510
442,20.357,110.19,20.352,110.185,20.362,110.195,55.25349738,37.08288414,915,510
443,20.357,110.2,20.352,110.195,20.362,110.205,55.61692904,37.32679802,930,495
444,20.357,110.21,20.352,110.205,20.362,110.215,55.60678119,37.31998737,930,495
445,20.357,110.22,20.352,110.215,20.362,110.225,55.56388879,37.29120053,930,510
446,20.357,110.23,20.352,110.225,20.362,110.235,55.38759988,37.17288582,930,510
447,20.357,110.24,20.352,110.235,20.362,110.245,55.60325863,37.31762324,915,510
448,20.357,110.25,20.352,110.245,20.362,110.255,55.47674515,37.23271486,930,510
449,20.357,110.26,20.352,110.255,20.362,110.265,55.40588752,37.18515941,930,510
450,20.357,110.27,20.352,110.265,20.362,110.275,55.52201486,37.26309722,930,510
451,20.357,110.28,20.352,110.275,20.362,110.285,55.42796833,37.19997875,915,495
452,20.357,110.29,20.352,110.285,20.362,110.295,55.47075622,37.22869545,915,495
453,20.357,110.3,20.352,110.295,20.362,110.305,55.39672539,37.17901033,930,510
454,20.357,110.31,20.352,110.305,20.362,110.315,55.45471277,37.21792803,930,510
455,20.357,110.32,20.352,110.315,20.362,110.325,55.344291,37.14381947,930,510
456,20.357,110.33,20.352,110.325,20.362,110.335,55.48509826,37.23832098,915,510
457,20.357,110.34,20.352,110.335,20.362,110.345,55.37468932,37.16422102,915,495
458,20.357,110.35,20.352,110.345,20.362,110.355,55.55985657,37.28849434,930,495
459,20.357,110.36,20.352,110.355,20.362,110.365,55.45838922,37.22039545,930,495
460,20.357,110.37,20.352,110.365,20.362,110.375,55.61909123,37.32824915,915,495
461,20.357,110.38,20.352,110.375,20.362,110.385,55.65103513,37.34968801,915,510
462,20.357,110.39,20.352,110.385,20.362,110.395,55.51672457,37.25954669,915,495
463,20.357,110.4,20.352,110.395,20.362,110.405,55.73394193,37.40533015,930,495
464,20.357,110.41,20.352,110.405,20.362,110.415,55.73446336,37.40568011,930,495
465,20.357,110.42,20.352,110.415,20.362,110.425,55.53686834,37.273066,915,495
466,20.357,110.43,20.352,110.425,20.362,110.435,55.68042313,37.3694115,915,480
467,20.357,110.44,20.352,110.435,20.362,110.445,55.67690599,37.367051,915,480
468,20.357,110.45,20.352,110.445,20.362,110.455,55.21554497,37.05741273,915,480
469,20.357,110.58,20.352,110.575,20.362,110.585,51.87117156,34.81286682,915,465
470,20.367,109.89,20.362,109.885,20.372,109.895,53.69612352,36.0376668,840,435
471,20.367,109.9,20.362,109.895,20.372,109.905,53.28028737,35.75858213,855,420
472,20.367,109.91,20.362,109.905,20.372,109.915,53.1083685,35.64320034,840,405
473,20.367,109.92,20.362,109.915,20.372,109.925,54.03591303,36.26571344,840,405
474,20.367,109.93,20.362,109.925,20.372,109.935,54.54589917,36.60798602,840,405
475,20.367,109.94,20.362,109.935,20.372,109.945,54.68701269,36.70269308,825,390
476,20.367,109.95,20.362,109.945,20.372,109.955,55.13356542,37.0023929,840,405
477,20.367,109.96,20.362,109.955,20.372,109.965,54.82797233,36.79729687,855,420
478,20.367,109.97,20.362,109.965,20.372,109.975,54.41174688,36.51795093,855,420
479,20.367,109.99,20.362,109.985,20.372,109.995,53.51258675,35.91448775,855,405
480,20.367,110,20.362,109.995,20.372,110.005,54.36860614,36.48899741,870,405
481,20.367,110.01,20.362,110.005,20.372,110.015,54.95475155,36.88238359,885,420
482,20.367,110.02,20.362,110.015,20.372,110.025,55.14312285,37.00880728,870,405
483,20.367,110.03,20.362,110.025,20.372,110.035,55.51324756,37.25721313,885,405
484,20.367,110.04,20.362,110.035,20.372,110.045,55.20110552,37.04772182,900,390
485,20.367,110.05,20.362,110.045,20.372,110.055,54.76334974,36.753926,900,390
486,20.367,110.06,20.362,110.055,20.372,110.065,54.2801158,36.42960792,915,420
487,20.367,110.07,20.362,110.065,20.372,110.075,54.49679305,36.57502889,915,420
488,20.367,110.08,20.362,110.075,20.372,110.085,55.19360756,37.04268964,915,420
489,20.367,110.09,20.362,110.085,20.372,110.095,55.46860655,37.22725272,915,420
490,20.367,110.1,20.362,110.095,20.372,110.105,55.39624477,37.17868777,915,435
491,20.367,110.11,20.362,110.105,20.372,110.115,55.49905769,37.24768973,930,435
492,20.367,110.12,20.362,110.115,20.372,110.125,55.05869128,36.9521418,915,435
493,20.367,110.13,20.362,110.125,20.372,110.135,54.56620443,36.62161371,915,435
494,20.367,110.14,20.362,110.135,20.372,110.145,55.32355546,37.129903,915,465
495,20.367,110.15,20.362,110.145,20.372,110.155,55.64995038,37.34895999,915,480
496,20.367,110.16,20.362,110.155,20.372,110.165,55.61469867,37.32530112,930,510
497,20.367,110.17,20.362,110.165,20.372,110.175,55.63058356,37.33596212,930,510
498,20.367,110.18,20.362,110.175,20.372,110.185,55.18838275,37.03918306,930,510
499,20.367,110.19,20.362,110.185,20.372,110.195,55.44582664,37.21196418,915,510
500,20.367,110.2,20.362,110.195,20.372,110.205,55.71426343,37.39212311,915,510
501,20.367,110.21,20.362,110.205,20.372,110.215,55.63368496,37.3380436,930,495
502,20.367,110.22,20.362,110.215,20.372,110.225,55.52570597,37.26557447,930,510
503,20.367,110.23,20.362,110.225,20.372,110.235,55.5456288,37.27894551,930,510
504,20.367,110.24,20.362,110.235,20.372,110.245,55.64633593,37.34653418,915,510
505,20.367,110.25,20.362,110.245,20.372,110.255,55.58029731,37.30221296,915,510
506,20.367,110.26,20.362,110.255,20.372,110.265,55.52604418,37.26580146,930,510
507,20.367,110.27,20.362,110.265,20.372,110.275,55.51553642,37.25874928,930,510
508,20.367,110.28,20.362,110.275,20.372,110.285,55.43315911,37.20346249,930,495
509,20.367,110.29,20.362,110.285,20.372,110.295,55.47006353,37.22823055,915,495
510,20.367,110.3,20.362,110.295,20.372,110.305,55.42851244,37.20034392,930,510
511,20.367,110.31,20.362,110.305,20.372,110.315,55.43345374,37.20366023,930,510
512,20.367,110.32,20.362,110.315,20.372,110.325,55.46794479,37.22680858,930,510
513,20.367,110.33,20.362,110.325,20.372,110.335,55.44208805,37.20945507,915,510
514,20.367,110.34,20.362,110.335,20.372,110.345,55.5253955,37.26536611,915,495
515,20.367,110.35,20.362,110.345,20.372,110.355,55.52261952,37.26350304,930,495
516,20.367,110.36,20.362,110.355,20.372,110.365,55.55345545,37.28419829,930,495
517,20.367,110.37,20.362,110.365,20.372,110.375,55.64452027,37.34531562,930,495
518,20.367,110.38,20.362,110.375,20.372,110.385,55.45956193,37.22118251,915,510
519,20.367,110.39,20.362,110.385,20.372,110.395,55.67217621,37.36387665,915,495
520,20.367,110.4,20.362,110.395,20.372,110.405,55.68670436,37.37362709,915,495
521,20.367,110.41,20.362,110.405,20.372,110.415,55.46879262,37.2273776,930,495
522,20.367,110.42,20.362,110.415,20.372,110.425,55.56553713,37.2923068,930,495
523,20.367,110.43,20.362,110.425,20.372,110.435,55.53766235,37.27359889,915,495
524,20.367,110.44,20.362,110.435,20.372,110.445,55.03242259,36.93451181,915,480
525,20.367,110.45,20.362,110.445,20.372,110.455,54.79592685,36.77578983,915,480
526,20.367,110.46,20.362,110.455,20.372,110.465,54.49331463,36.57269438,915,495
527,20.367,110.58,20.362,110.575,20.372,110.585,51.4761029,34.54772006,915,465
528,20.367,110.59,20.362,110.585,20.372,110.595,51.2286001,34.3816108,930,465
529,20.377,109.88,20.372,109.875,20.382,109.885,54.37152707,36.49095777,840,435
530,20.377,109.89,20.372,109.885,20.382,109.895,53.95400704,36.21074298,855,435
531,20.377,109.9,20.372,109.895,20.382,109.905,53.52301447,35.92148622,855,435
532,20.377,109.91,20.372,109.905,20.382,109.915,53.10999891,35.64429457,855,420
533,20.377,109.92,20.372,109.915,20.382,109.925,54.0474958,36.27348712,840,405
534,20.377,109.93,20.372,109.925,20.382,109.935,54.64057782,36.67152874,840,405
535,20.377,109.94,20.372,109.935,20.382,109.945,54.84630759,36.80960241,840,405
536,20.377,109.95,20.372,109.945,20.382,109.955,55.30005444,37.1141305,870,420
537,20.377,109.96,20.372,109.955,20.382,109.965,55.01597214,36.92347123,870,420
538,20.377,109.97,20.372,109.965,20.382,109.975,54.60420071,36.64711457,870,420
539,20.377,109.99,20.372,109.985,20.382,109.995,53.6853064,36.03040698,885,420
540,20.377,110,20.372,109.995,20.382,110.005,54.45708545,36.5483795,885,405
541,20.377,110.01,20.372,110.005,20.382,110.015,55.06971628,36.95954113,915,420
542,20.377,110.02,20.372,110.015,20.382,110.025,55.27832919,37.09954979,915,420
543,20.377,110.03,20.372,110.025,20.382,110.035,55.63076511,37.33608396,900,405
544,20.377,110.04,20.372,110.035,20.382,110.045,55.32267703,37.12931344,900,405
545,20.377,110.05,20.372,110.045,20.382,110.055,54.88307863,36.83428096,900,420
546,20.377,110.06,20.372,110.055,20.382,110.065,54.39402526,36.50605722,915,435
547,20.377,110.07,20.372,110.065,20.382,110.075,54.66933483,36.69082875,915,435
548,20.377,110.08,20.372,110.075,20.382,110.085,55.33556146,37.13796071,915,435
549,20.377,110.09,20.372,110.085,20.382,110.095,55.58502542,37.30538619,915,450
550,20.377,110.1,20.372,110.095,20.382,110.105,55.49334401,37.24385504,915,450
551,20.377,110.11,20.372,110.105,20.382,110.115,55.55553662,37.28559505,930,465
552,20.377,110.12,20.372,110.115,20.382,110.125,55.10588699,36.98381677,915,465
553,20.377,110.13,20.372,110.125,20.382,110.135,54.82565819,36.79574375,915,465
554,20.377,110.14,20.372,110.135,20.382,110.145,55.49817379,37.2470965,915,495
555,20.377,110.15,20.372,110.145,20.382,110.155,55.75434998,37.41902683,915,510
556,20.377,110.16,20.372,110.155,20.382,110.165,55.66717492,37.36052008,930,510
557,20.377,110.17,20.372,110.165,20.382,110.175,55.6262159,37.33303081,930,510
558,20.377,110.18,20.372,110.175,20.382,110.185,55.16575446,37.02399629,930,510
559,20.377,110.19,20.372,110.185,20.382,110.195,55.62284162,37.33076619,915,510
560,20.377,110.2,20.372,110.195,20.382,110.205,55.78747755,37.4412601,915,510
561,20.377,110.21,20.372,110.205,20.382,110.215,55.82036259,37.4633306,930,495
562,20.377,110.22,20.372,110.215,20.382,110.225,55.45828851,37.22032786,930,510
563,20.377,110.23,20.372,110.225,20.382,110.235,55.66595062,37.3596984,930,510
564,20.377,110.24,20.372,110.235,20.382,110.245,55.65017724,37.34911224,930,510
565,20.377,110.25,20.372,110.245,20.382,110.255,55.49001211,37.24161886,915,510
566,20.377,110.26,20.372,110.255,20.382,110.265,55.5906878,37.30918644,930,510
567,20.377,110.27,20.372,110.265,20.382,110.275,55.45886476,37.2207146,930,510
568,20.377,110.28,20.372,110.275,20.382,110.285,55.51086338,37.255613,930,510
569,20.377,110.29,20.372,110.285,20.382,110.295,55.40596391,37.18521068,915,495
570,20.377,110.3,20.372,110.295,20.382,110.305,55.48004292,37.23492813,915,510
571,20.377,110.31,20.372,110.305,20.382,110.315,55.40185989,37.1824563,930,510
572,20.377,110.32,20.372,110.315,20.382,110.325,55.4882119,37.24041067,930,510
573,20.377,110.33,20.372,110.325,20.382,110.335,55.4657413,37.22532973,930,510
574,20.377,110.34,20.372,110.335,20.382,110.345,55.54170521,37.27631222,915,510
575,20.377,110.35,20.372,110.345,20.382,110.355,55.4903531,37.24184772,915,495
576,20.377,110.36,20.372,110.355,20.382,110.365,55.61601765,37.32618634,930,495
577,20.377,110.37,20.372,110.365,20.382,110.375,55.52571836,37.26558279,930,495
578,20.377,110.38,20.372,110.375,20.382,110.385,55.60744663,37.32043398,915,495
579,20.377,110.39,20.372,110.385,20.382,110.395,55.61819804,37.32764969,915,510
580,20.377,110.4,20.372,110.395,20.382,110.405,55.37128328,37.16193509,915,495
581,20.377,110.41,20.372,110.405,20.382,110.415,55.41769968,37.19308703,930,495
582,20.377,110.42,20.372,110.415,20.382,110.425,54.96136547,36.88682246,930,495
583,20.377,110.43,20.372,110.425,20.382,110.435,54.80567133,36.78232975,915,495
584,20.377,110.44,20.372,110.435,20.382,110.445,54.57508527,36.62757401,915,480
585,20.377,110.45,20.372,110.445,20.382,110.455,54.28888317,36.43549206,915,480
586,20.377,110.46,20.372,110.455,20.382,110.465,53.96708532,36.21952035,915,480
587,20.387,109.88,20.382,109.875,20.392,109.885,54.61083046,36.65156407,840,435
588,20.387,109.89,20.382,109.885,20.392,109.895,54.19465019,36.37224845,855,435
589,20.387,109.9,20.382,109.895,20.392,109.905,53.75168631,36.07495726,870,435
590,20.387,109.91,20.382,109.905,20.392,109.915,53.32163799,35.78633422,870,435
591,20.387,109.92,20.382,109.915,20.392,109.925,54.06801605,36.2872591,855,435
592,20.387,109.93,20.382,109.925,20.392,109.935,54.73035054,36.73177889,840,405
593,20.387,109.94,20.382,109.935,20.392,109.945,54.99092487,36.90666099,855,405
594,20.387,109.95,20.382,109.945,20.392,109.955,54.92218133,36.86052438,855,420
595,20.387,109.96,20.382,109.955,20.392,109.965,55.18297627,37.03555454,870,420
596,20.387,110,20.382,109.995,20.392,110.005,54.57006899,36.62420737,900,435
597,20.387,110.01,20.382,110.005,20.392,110.015,55.19183148,37.04149764,915,435
598,20.387,110.02,20.382,110.015,20.392,110.025,55.40695488,37.18587576,915,435
599,20.387,110.03,20.382,110.025,20.392,110.035,55.73341664,37.40497761,915,405
600,20.387,110.04,20.382,110.035,20.392,110.045,55.42391136,37.19725594,900,405
601,20.387,110.05,20.382,110.045,20.392,110.055,54.98046211,36.899639,900,420
602,20.387,110.06,20.382,110.055,20.392,110.065,54.48594536,36.56774856,900,435
603,20.387,110.07,20.382,110.065,20.392,110.075,54.86680252,36.82335739,915,435
604,20.387,110.08,20.382,110.075,20.392,110.085,55.48467195,37.23803486,915,450
605,20.387,110.09,20.382,110.085,20.392,110.095,55.694471,37.37883959,915,450
606,20.387,110.1,20.382,110.095,20.392,110.105,55.9154011,37.52711484,915,465
607,20.387,110.11,20.382,110.105,20.392,110.115,55.59007644,37.30877614,915,495
608,20.387,110.12,20.382,110.115,20.392,110.125,55.12904942,36.99936203,930,510
609,20.387,110.13,20.382,110.125,20.392,110.135,55.09512272,36.97659243,915,495
610,20.387,110.14,20.382,110.135,20.392,110.145,55.66739336,37.36066669,915,495
611,20.387,110.15,20.382,110.145,20.392,110.155,55.84223658,37.47801113,915,510
612,20.387,110.16,20.382,110.155,20.392,110.165,55.94439387,37.54657307,915,510
613,20.387,110.17,20.382,110.165,20.392,110.175,55.59568182,37.31253814,930,510
614,20.387,110.18,20.382,110.175,20.392,110.185,55.34935854,37.14722049,930,510
615,20.387,110.19,20.382,110.185,20.392,110.195,55.7723345,37.43109698,930,510
616,20.387,110.2,20.382,110.195,20.392,110.205,55.82827806,37.46864299,915,510
617,20.387,110.21,20.382,110.205,20.392,110.215,55.76648886,37.42717373,915,510
618,20.387,110.22,20.382,110.215,20.392,110.225,55.55142945,37.28283856,930,495
619,20.387,110.23,20.382,110.225,20.392,110.235,55.73676155,37.40722252,930,510
620,20.387,110.24,20.382,110.235,20.392,110.245,55.60800933,37.32081163,930,510
621,20.387,110.25,20.382,110.245,20.392,110.255,55.56315921,37.29071088,915,510
622,20.387,110.26,20.382,110.255,20.392,110.265,55.59014426,37.30882165,930,510
623,20.387,110.27,20.382,110.265,20.392,110.275,55.47360533,37.2306076,930,510
624,20.387,110.28,20.382,110.275,20.392,110.285,55.50594458,37.2523118,930,510
625,20.387,110.29,20.382,110.285,20.392,110.295,55.46675262,37.22600847,930,495
626,20.387,110.3,20.382,110.295,20.392,110.305,55.43520928,37.20483844,915,495
627,20.387,110.31,20.382,110.305,20.392,110.315,55.48935785,37.24117977,930,510
628,20.387,110.32,20.382,110.315,20.392,110.325,55.40139217,37.1821424,930,510
629,20.387,110.33,20.382,110.325,20.392,110.335,55.53145176,37.26943071,930,510
630,20.387,110.34,20.382,110.335,20.392,110.345,55.43925664,37.2075548,915,510
631,20.387,110.35,20.382,110.345,20.392,110.355,55.57509757,37.2987232,915,495
632,20.387,110.36,20.382,110.355,20.392,110.365,55.51009994,37.25510063,930,495
633,20.387,110.37,20.382,110.365,20.392,110.375,55.53503798,37.27183757,930,495
634,20.387,110.38,20.382,110.375,20.392,110.385,55.52764554,37.2668762,930,495
635,20.387,110.39,20.382,110.385,20.392,110.395,55.22439634,37.06335325,915,510
636,20.387,110.4,20.382,110.395,20.392,110.405,55.22298443,37.06240566,915,495
637,20.387,110.41,20.382,110.405,20.392,110.415,54.69456266,36.70776018,915,495
638,20.387,110.42,20.382,110.415,20.392,110.425,54.53021639,36.59746066,930,495
639,20.387,110.43,20.382,110.425,20.392,110.435,54.30567314,36.4467605,930,495
640,20.387,110.44,20.382,110.435,20.392,110.445,54.03621324,36.26591493,915,480
641,20.387,110.45,20.382,110.445,20.392,110.455,53.73770302,36.0655725,915,480
642,20.387,110.46,20.382,110.455,20.392,110.465,53.42456044,35.85540969,915,480
643,20.387,110.47,20.382,110.465,20.392,110.475,53.10790101,35.64288659,915,495
644,20.397,109.88,20.392,109.875,20.402,109.885,54.82765335,36.79708279,840,450
645,20.397,109.89,20.392,109.885,20.402,109.895,54.41628096,36.52099393,855,435
646,20.397,109.9,20.392,109.895,20.402,109.905,53.96433583,36.21767505,870,435
647,20.397,109.91,20.392,109.905,20.402,109.915,53.51912554,35.9188762,870,435
648,20.397,109.92,20.392,109.915,20.402,109.925,54.10623798,36.31291139,870,435
649,20.397,109.93,20.392,109.925,20.402,109.935,54.82210703,36.79336042,870,435
650,20.397,109.94,20.392,109.935,20.402,109.945,55.12560443,36.99704995,870,435
651,20.397,109.95,20.392,109.945,20.402,109.955,55.08664814,36.97090479,870,420
652,20.397,109.96,20.392,109.955,20.402,109.965,55.32978232,37.1340821,900,420
653,20.397,109.97,20.392,109.965,20.402,109.975,54.92603148,36.86310837,900,435
654,20.397,110.01,20.392,110.005,20.402,110.015,55.32206028,37.12889952,900,435
655,20.397,110.02,20.392,110.015,20.402,110.025,55.52958775,37.2681797,915,435
656,20.397,110.03,20.392,110.025,20.402,110.035,55.8212129,37.46390127,915,435
657,20.397,110.04,20.392,110.035,20.402,110.045,55.50452348,37.25135804,900,435
658,20.397,110.05,20.392,110.045,20.402,110.055,55.05501077,36.94967166,900,435
659,20.397,110.06,20.392,110.055,20.402,110.065,54.55528628,36.6142861,900,450
